q_w,q_x,q_y,q_z,t,c
-0.654947,0.0437649,-0.050296,0.752793,1555155729766407,124
-0.654947,0.0437649,-0.050296,0.752793,1555155729767757,124
-0.654947,0.0437649,-0.050296,0.752793,1555155729769042,124
-0.654947,0.0437649,-0.050296,0.752793,1555155729770403,124
-0.654886,0.0436428,-0.050174,0.752854,1555155729771755,124
-0.654886,0.0436428,-0.050174,0.752854,1555155729773037,124
-0.654886,0.0436428,-0.050174,0.752854,1555155729774403,124
-0.654886,0.0436428,-0.050174,0.752854,1555155729775714,124
-0.654947,0.0435207,-0.0499908,0.752854,1555155729777038,124
-0.654947,0.0435207,-0.0499908,0.752854,1555155729778377,124
-0.654947,0.0435207,-0.0499908,0.752854,1555155729779687,124
-0.654947,0.0435207,-0.0499908,0.752854,1555155729781047,124
-0.654947,0.0435207,-0.0499908,0.752854,1555155729782337,124
-0.654886,0.0433986,-0.0498688,0.752915,1555155729783664,124
-0.654886,0.0433986,-0.0498688,0.752915,1555155729785013,124
-0.654886,0.0433986,-0.0498688,0.752915,1555155729786324,124
-0.654886,0.0433986,-0.0498688,0.752915,1555155729787675,124
-0.654886,0.0419337,-0.0481597,0.753098,1555155729938910,125
-0.654886,0.0419337,-0.0481597,0.753098,1555155729940241,125
-0.654886,0.0419337,-0.0481597,0.753098,1555155729941608,125
-0.654886,0.0419337,-0.0481597,0.753098,1555155729942907,125
-0.654886,0.0417506,-0.0479766,0.753098,1555155729944280,125
-0.654886,0.0417506,-0.0479766,0.753098,1555155729945569,125
-0.654886,0.0417506,-0.0479766,0.753098,1555155729946937,125
-0.654886,0.0417506,-0.0479766,0.753098,1555155729948245,125
-0.654886,0.0416285,-0.0477934,0.753159,1555155729949555,125
-0.654886,0.0416285,-0.0477934,0.753159,1555155729950899,125
-0.654886,0.0416285,-0.0477934,0.753159,1555155729952211,125
-0.654886,0.0416285,-0.0477934,0.753159,1555155729953533,125
-0.654886,0.0414454,-0.0475493,0.753159,1555155729954873,125
-0.654886,0.0414454,-0.0475493,0.753159,1555155729956191,125
-0.654886,0.0414454,-0.0475493,0.753159,1555155729957520,125
-0.654886,0.0414454,-0.0475493,0.753159,1555155729958825,125
-0.654764,0.0412623,-0.0474272,0.753281,1555155729960170,125
-0.654764,0.0412623,-0.0474272,0.753281,1555155729961498,125
-0.654764,0.0412623,-0.0474272,0.753281,1555155729962868,125
-0.654764,0.0412623,-0.0474272,0.753281,1555155729964161,125
-0.654764,0.0412623,-0.0474272,0.753281,1555155729965474,125
-0.654886,0.0410792,-0.0471831,0.75322,1555155729966818,125
-0.654886,0.0410792,-0.0471831,0.75322,1555155729968137,125
-0.654886,0.0410792,-0.0471831,0.75322,1555155729969463,125
-0.654886,0.0410792,-0.0471831,0.75322,1555155729970831,125
-0.654764,0.0409571,-0.0469999,0.753342,1555155729972157,125
-0.654764,0.0409571,-0.0469999,0.753342,1555155729973442,125
-0.654764,0.0409571,-0.0469999,0.753342,1555155729974795,125
-0.654764,0.040835,-0.0468779,0.753342,1555155729976075,125
-0.654764,0.040835,-0.0468779,0.753342,1555155729977470,125
-0.654764,0.040835,-0.0468779,0.753342,1555155729978752,125
-0.654764,0.040835,-0.0468779,0.753342,1555155729980080,125
-0.654764,0.040835,-0.0468779,0.753342,1555155729981416,125
-0.654764,0.0406519,-0.0468168,0.753403,1555155729982763,125
-0.654764,0.0406519,-0.0468168,0.753403,1555155729984064,125
-0.654764,0.0406519,-0.0468168,0.753403,1555155729985371,125
-0.654764,0.0406519,-0.0468168,0.753403,1555155729986705,125
-0.654825,0.039309,-0.0452298,0.753464,1555155730139327,126
-0.654825,0.039309,-0.0452298,0.753464,1555155730140667,126
-0.654825,0.039309,-0.0452298,0.753464,1555155730141998,126
-0.654825,0.039187,-0.0451077,0.753464,1555155730143295,126
-0.654825,0.039187,-0.0451077,0.753464,1555155730144637,126
-0.654825,0.039187,-0.0451077,0.753464,1555155730145972,126
-0.654825,0.039187,-0.0451077,0.753464,1555155730147296,126
-0.654886,0.0391259,-0.0449857,0.753464,1555155730148638,126
-0.654886,0.0391259,-0.0449857,0.753464,1555155730149939,126
-0.654886,0.0391259,-0.0449857,0.753464,1555155730151270,126
-0.654886,0.0391259,-0.0449857,0.753464,1555155730152604,126
-0.654886,0.0391259,-0.0449857,0.753464,1555155730153924,126
-0.654886,0.0389428,-0.0447415,0.753464,1555155730155251,126
-0.654886,0.0389428,-0.0447415,0.753464,1555155730156604,126
-0.654886,0.0389428,-0.0447415,0.753464,1555155730157908,126
-0.654886,0.0389428,-0.0447415,0.753464,1555155730159266,126
-0.654886,0.0389428,-0.0447415,0.753464,1555155730160563,126
-0.654886,0.0388207,-0.0446194,0.753525,1555155730161885,126
-0.654886,0.0388207,-0.0446194,0.753525,1555155730163204,126
-0.654886,0.0388207,-0.0446194,0.753525,1555155730164531,126
-0.654886,0.0388207,-0.0446194,0.753525,1555155730165873,126
-0.654886,0.0388207,-0.0446194,0.753525,1555155730167206,126
-0.654947,0.0385766,-0.0443753,0.753464,1555155730168511,126
-0.654947,0.0385766,-0.0443753,0.753464,1555155730169875,126
-0.654947,0.0385766,-0.0443753,0.753464,1555155730171187,126
-0.654947,0.0385766,-0.0443753,0.753464,1555155730172515,126
-0.654886,0.0384545,-0.0442532,0.753525,1555155730173814,126
-0.654886,0.0384545,-0.0442532,0.753525,1555155730175164,126
-0.654886,0.0384545,-0.0442532,0.753525,1555155730176526,126
-0.654886,0.0384545,-0.0442532,0.753525,1555155730177805,126
-0.654947,0.0383324,-0.0440701,0.753464,1555155730179147,126
-0.654947,0.0383324,-0.0440701,0.753464,1555155730180452,126
-0.654947,0.0383324,-0.0440701,0.753464,1555155730181806,126
-0.654947,0.0383324,-0.0440701,0.753464,1555155730183169,126
-0.654886,0.0381493,-0.043887,0.753525,1555155730184433,126
-0.654886,0.0381493,-0.043887,0.753525,1555155730185795,126
-0.654886,0.0381493,-0.043887,0.753525,1555155730187098,126
-0.65513,0.0369896,-0.0426051,0.753525,1555155730339710,127
-0.65513,0.0369896,-0.0426051,0.753525,1555155730341060,127
-0.65513,0.0369896,-0.0426051,0.753525,1555155730342379,127
-0.65513,0.0369285,-0.0424831,0.753525,1555155730343716,127
-0.65513,0.0369285,-0.0424831,0.753525,1555155730345047,127
-0.65513,0.0369285,-0.0424831,0.753525,1555155730346385,127
-0.65513,0.0369285,-0.0424831,0.753525,1555155730347656,127
-0.65513,0.0369285,-0.0424831,0.753525,1555155730349005,127
-0.65513,0.0369285,-0.0424831,0.753525,1555155730350351,127
-0.65513,0.0369285,-0.0424831,0.753525,1555155730351681,127
-0.65513,0.0369285,-0.0424831,0.753525,1555155730353040,127
-0.65513,0.0369285,-0.0424831,0.753525,1555155730354310,127
-0.655191,0.0366233,-0.0421168,0.753525,1555155730355642,127
-0.655191,0.0366233,-0.0421168,0.753525,1555155730356964,127
-0.655191,0.0366233,-0.0421168,0.753525,1555155730358301,127
-0.655191,0.0366233,-0.0421168,0.753525,1555155730359624,127
-0.655191,0.0365013,-0.0419337,0.753525,1555155730360953,127
-0.655191,0.0365013,-0.0419337,0.753525,1555155730362275,127
-0.655191,0.0365013,-0.0419337,0.753525,1555155730363630,127
-0.655191,0.0365013,-0.0419337,0.753525,1555155730364925,127
-0.655191,0.0365013,-0.0419337,0.753525,1555155730366260,127
-0.655252,0.0363181,-0.0417506,0.753464,1555155730367590,127
-0.655252,0.0363181,-0.0417506,0.753464,1555155730368911,127
-0.655252,0.0363181,-0.0417506,0.753464,1555155730370256,127
-0.655252,0.0363181,-0.0417506,0.753464,1555155730371599,127
-0.655252,0.0363181,-0.0417506,0.753464,1555155730372905,127
-0.655252,0.0361961,-0.0416896,0.753464,1555155730374218,127
-0.655252,0.0361961,-0.0416896,0.753464,1555155730375526,127
-0.655252,0.0361961,-0.0416896,0.753464,1555155730376880,127
-0.655252,0.0361961,-0.0416896,0.753464,1555155730378217,127
-0.655313,0.036074,-0.0415064,0.753403,1555155730379531,127
-0.655313,0.036074,-0.0415064,0.753403,1555155730380870,127
-0.655313,0.036074,-0.0415064,0.753403,1555155730382192,127
-0.655313,0.036074,-0.0415064,0.753403,1555155730383528,127
-0.655313,0.036074,-0.0415064,0.753403,1555155730384841,127
-0.655252,0.0359519,-0.0413844,0.753525,1555155730386165,127
-0.655191,0.0342428,-0.0393701,0.753769,1555155730538742,128
-0.655191,0.0340597,-0.039187,0.753769,1555155730540122,128
-0.655191,0.0340597,-0.039187,0.753769,1555155730541444,128
-0.655191,0.0340597,-0.039187,0.753769,1555155730542756,128
-0.655191,0.0340597,-0.039187,0.753769,1555155730544095,128
-0.65513,0.0339376,-0.0390038,0.75383,1555155730545428,128
-0.65513,0.0339376,-0.0390038,0.75383,1555155730546772,128
-0.65513,0.0339376,-0.0390038,0.75383,1555155730548066,128
-0.65513,0.0339376,-0.0390038,0.75383,1555155730549410,128
-0.65513,0.0338155,-0.0388818,0.75383,1555155730550736,128
-0.65513,0.0338155,-0.0388818,0.75383,1555155730552044,128
-0.65513,0.0338155,-0.0388818,0.75383,1555155730553398,128
-0.65513,0.0338155,-0.0388818,0.75383,1555155730554702,128
-0.655191,0.0336935,-0.0386987,0.75383,1555155730556043,128
-0.655191,0.0336935,-0.0386987,0.75383,1555155730557392,128
-0.655191,0.0336935,-0.0386987,0.75383,1555155730558687,128
-0.655191,0.0336935,-0.0386987,0.75383,1555155730559996,128
-0.655191,0.0336935,-0.0386987,0.75383,1555155730561347,128
-0.65513,0.0335103,-0.0384545,0.753891,1555155730562713,128
-0.65513,0.0335103,-0.0384545,0.753891,1555155730564004,128
-0.65513,0.0335103,-0.0384545,0.753891,1555155730565315,128
-0.65513,0.0335103,-0.0384545,0.753891,1555155730566653,128
-0.65513,0.0335103,-0.0384545,0.753891,1555155730567968,128
-0.655191,0.0333883,-0.0382714,0.75383,1555155730569297,128
-0.655191,0.0333883,-0.0382714,0.75383,1555155730570640,128
-0.655191,0.0333883,-0.0382714,0.75383,1555155730571955,128
-0.655191,0.0333883,-0.0382714,0.75383,1555155730573304,128
-0.65513,0.0333272,-0.0382103,0.753891,1555155730574591,128
-0.65513,0.0333272,-0.0382103,0.753891,1555155730575947,128
-0.65513,0.0333272,-0.0382103,0.753891,1555155730577278,128
-0.65513,0.0333272,-0.0382103,0.753891,1555155730578620,128
-0.65513,0.0333272,-0.0382103,0.753891,1555155730579938,128
-0.655252,0.0332662,-0.0380883,0.75383,1555155730581251,128
-0.655252,0.0332662,-0.0380883,0.75383,1555155730582590,128
-0.655252,0.0332662,-0.0380883,0.75383,1555155730583873,128
-0.655252,0.0332662,-0.0380883,0.75383,1555155730585200,128
-0.655252,0.0332662,-0.0380883,0.75383,1555155730586543,128
-0.655191,0.0324727,-0.0370506,0.753952,1555155730739162,129
-0.655191,0.0324727,-0.0370506,0.753952,1555155730740497,129
-0.655191,0.0324727,-0.0370506,0.753952,1555155730741832,129
-0.655191,0.0324727,-0.0370506,0.753952,1555155730743141,129
-0.65513,0.0324116,-0.0369285,0.754013,1555155730744496,129
-0.65513,0.0324116,-0.0369285,0.754013,1555155730745812,129
-0.65513,0.0324116,-0.0369285,0.754013,1555155730747168,129
-0.65513,0.0324116,-0.0369285,0.754013,1555155730748456,129
-0.65513,0.0322896,-0.0368064,0.754013,1555155730749809,129
-0.65513,0.0322896,-0.0368064,0.754013,1555155730751121,129
-0.65513,0.0322896,-0.0368064,0.754013,1555155730752446,129
-0.65513,0.0322896,-0.0368064,0.754013,1555155730753799,129
-0.65513,0.0322896,-0.0368064,0.754013,1555155730755083,129
-0.65513,0.0322285,-0.0366233,0.754013,1555155730756463,129
-0.65513,0.0322285,-0.0366233,0.754013,1555155730757772,129
-0.65513,0.0322285,-0.0366233,0.754013,1555155730759105,129
-0.65513,0.0322285,-0.0366233,0.754013,1555155730760416,129
-0.65513,0.0321675,-0.0365013,0.754013,1555155730761744,129
-0.65513,0.0321675,-0.0365013,0.754013,1555155730763082,129
-0.65513,0.0321675,-0.0365013,0.754013,1555155730764420,129
-0.65513,0.0321675,-0.0365013,0.754013,1555155730765713,129
-0.65513,0.0321675,-0.0365013,0.754013,1555155730767041,129
-0.655191,0.0319844,-0.0363181,0.753952,1555155730768409,129
-0.655191,0.0319844,-0.0363181,0.753952,1555155730769705,129
-0.655191,0.0319844,-0.0363181,0.753952,1555155730771066,129
-0.655191,0.0319844,-0.0363181,0.753952,1555155730772372,129
-0.655191,0.0319233,-0.0361961,0.754013,1555155730773675,129
-0.655191,0.0319233,-0.0361961,0.754013,1555155730775018,129
-0.655191,0.0319233,-0.0361961,0.754013,1555155730776313,129
-0.655191,0.0319233,-0.0361961,0.754013,1555155730777662,129
-0.655252,0.0318013,-0.0360129,0.753952,1555155730778991,129
-0.655252,0.0318013,-0.0360129,0.753952,1555155730780329,129
-0.655252,0.0318013,-0.0360129,0.753952,1555155730781653,129
-0.655252,0.0318013,-0.0360129,0.753952,1555155730782964,129
-0.655252,0.0318013,-0.0360129,0.753952,1555155730784297,129
-0.655252,0.0316792,-0.0359519,0.753952,1555155730785660,129
-0.655252,0.0316792,-0.0359519,0.753952,1555155730786950,129
-0.655069,0.0308246,-0.0347922,0.754196,1555155730939573,130
-0.655069,0.0307026,-0.034609,0.754257,1555155730940961,130
-0.655069,0.0307026,-0.034609,0.754257,1555155730942230,130
-0.655069,0.0307026,-0.034609,0.754257,1555155730943531,130
-0.655069,0.0307026,-0.034609,0.754257,1555155730944889,130
-0.655069,0.0305805,-0.0343649,0.754257,1555155730946216,130
-0.655069,0.0305805,-0.0343649,0.754257,1555155730947553,130
-0.655069,0.0305805,-0.0343649,0.754257,1555155730948848,130
-0.655069,0.0303974,-0.0341207,0.754257,1555155730950186,130
-0.655069,0.0303974,-0.0341207,0.754257,1555155730951528,130
-0.655069,0.0303974,-0.0341207,0.754257,1555155730952843,130
-0.655069,0.0303974,-0.0341207,0.754257,1555155730954163,130
-0.655069,0.0303974,-0.0341207,0.754257,1555155730955492,130
-0.655069,0.0302142,-0.0339376,0.754257,1555155730956822,130
-0.655069,0.0302142,-0.0339376,0.754257,1555155730958156,130
-0.655069,0.0302142,-0.0339376,0.754257,1555155730959451,130
-0.655069,0.0302142,-0.0339376,0.754257,1555155730960815,130
-0.655069,0.0302142,-0.0339376,0.754257,1555155730962131,130
-0.65513,0.0300311,-0.0336324,0.754257,1555155730963472,130
-0.65513,0.0300311,-0.0336324,0.754257,1555155730964780,130
-0.65513,0.0300311,-0.0336324,0.754257,1555155730966126,130
-0.65513,0.0300311,-0.0336324,0.754257,1555155730967445,130
-0.65513,0.0300311,-0.0336324,0.754257,1555155730968775,130
-0.65513,0.029787,-0.0334493,0.754257,1555155730970065,130
-0.65513,0.029787,-0.0334493,0.754257,1555155730971412,130
-0.65513,0.029787,-0.0334493,0.754257,1555155730972729,130
-0.65513,0.029787,-0.0334493,0.754257,1555155730974096,130
-0.655252,0.0296039,-0.0331441,0.754196,1555155730975396,130
-0.655252,0.0296039,-0.0331441,0.754196,1555155730976733,130
-0.655252,0.0296039,-0.0331441,0.754196,1555155730978054,130
-0.655252,0.0296039,-0.0331441,0.754196,1555155730979395,130
-0.655191,0.0293597,-0.032961,0.754257,1555155730980696,130
-0.655191,0.0293597,-0.032961,0.754257,1555155730982034,130
-0.655191,0.0293597,-0.032961,0.754257,1555155730983365,130
-0.655191,0.0293597,-0.032961,0.754257,1555155730984666,130
-0.655191,0.0293597,-0.032961,0.754257,1555155730986006,130
-0.655374,0.0274675,-0.0305194,0.754319,1555155731138629,131
-0.655374,0.0272844,-0.0303363,0.754319,1555155731140002,131
-0.655374,0.0272844,-0.0303363,0.754319,1555155731141282,131
-0.655374,0.0272844,-0.0303363,0.754319,1555155731142640,131
-0.655374,0.0272844,-0.0303363,0.754319,1555155731143961,131
-0.655374,0.0271013,-0.0301532,0.754319,1555155731145281,131
-0.655374,0.0271013,-0.0301532,0.754319,1555155731146615,131
-0.655374,0.0271013,-0.0301532,0.754319,1555155731147910,131
-0.655374,0.0271013,-0.0301532,0.754319,1555155731149243,131
-0.655374,0.0269181,-0.0299091,0.754319,1555155731150574,131
-0.655374,0.0269181,-0.0299091,0.754319,1555155731151913,131
-0.655374,0.0269181,-0.0299091,0.754319,1555155731153245,131
-0.655374,0.0269181,-0.0299091,0.754319,1555155731154559,131
-0.655374,0.0269181,-0.0299091,0.754319,1555155731155877,131
-0.655374,0.0267961,-0.0297259,0.754319,1555155731157216,131
-0.655374,0.0267961,-0.0297259,0.754319,1555155731158534,131
-0.655374,0.0267961,-0.0297259,0.754319,1555155731159867,131
-0.655374,0.0267961,-0.0297259,0.754319,1555155731161197,131
-0.655374,0.0267961,-0.0297259,0.754319,1555155731162516,131
-0.655374,0.026613,-0.0294818,0.754319,1555155731163825,131
-0.655374,0.026613,-0.0294818,0.754319,1555155731165157,131
-0.655374,0.026613,-0.0294818,0.754319,1555155731166515,131
-0.655374,0.026613,-0.0294818,0.754319,1555155731167823,131
-0.655374,0.026613,-0.0294818,0.754319,1555155731169146,131
-0.655313,0.0264909,-0.0293597,0.75438,1555155731170464,131
-0.655313,0.0264909,-0.0293597,0.75438,1555155731171826,131
-0.655313,0.0264909,-0.0293597,0.75438,1555155731173156,131
-0.655313,0.0264909,-0.0293597,0.75438,1555155731174450,131
-0.655313,0.0263078,-0.0291155,0.75438,1555155731175774,131
-0.655313,0.0263078,-0.0291155,0.75438,1555155731177141,131
-0.655313,0.0263078,-0.0291155,0.75438,1555155731178446,131
-0.655313,0.0263078,-0.0291155,0.75438,1555155731179789,131
-0.655252,0.0261857,-0.0289935,0.754502,1555155731181111,131
-0.655252,0.0261857,-0.0289935,0.754502,1555155731182452,131
-0.655252,0.0261857,-0.0289935,0.754502,1555155731183780,131
-0.655252,0.0261857,-0.0289935,0.754502,1555155731185060,131
-0.655252,0.0261857,-0.0289935,0.754502,1555155731186427,131
-0.655313,0.0247207,-0.0272233,0.754563,1555155731339021,132
-0.655313,0.0247207,-0.0272233,0.754563,1555155731340394,132
-0.655252,0.0245987,-0.0270402,0.754563,1555155731341672,132
-0.655252,0.0245987,-0.0270402,0.754563,1555155731342984,132
-0.655252,0.0245987,-0.0270402,0.754563,1555155731344332,132
-0.655252,0.0244156,-0.0268571,0.754624,1555155731345667,132
-0.655252,0.0244156,-0.0268571,0.754624,1555155731346988,132
-0.655252,0.0244156,-0.0268571,0.754624,1555155731348302,132
-0.655252,0.0244156,-0.0268571,0.754624,1555155731349675,132
-0.655252,0.0242935,-0.026674,0.754624,1555155731350993,132
-0.655252,0.0242935,-0.026674,0.754624,1555155731352356,132
-0.655252,0.0242935,-0.026674,0.754624,1555155731353632,132
-0.655252,0.0242935,-0.026674,0.754624,1555155731354977,132
-0.655313,0.0241104,-0.0264909,0.754624,1555155731356281,132
-0.655313,0.0241104,-0.0264909,0.754624,1555155731357628,132
-0.655313,0.0241104,-0.0264909,0.754624,1555155731358957,132
-0.655313,0.0241104,-0.0264909,0.754624,1555155731360250,132
-0.655313,0.0241104,-0.0264909,0.754624,1555155731361585,132
-0.655313,0.0239272,-0.0263078,0.754624,1555155731362974,132
-0.655313,0.0239272,-0.0263078,0.754624,1555155731364245,132
-0.655313,0.0239272,-0.0263078,0.754624,1555155731365568,132
-0.655313,0.0239272,-0.0263078,0.754624,1555155731366914,132
-0.655252,0.0238662,-0.0261857,0.754685,1555155731368250,132
-0.655252,0.0238662,-0.0261857,0.754685,1555155731369546,132
-0.655252,0.0238662,-0.0261857,0.754685,1555155731370902,132
-0.655313,0.0236831,-0.0259415,0.754624,1555155731372207,132
-0.655313,0.0236831,-0.0259415,0.754624,1555155731373541,132
-0.655313,0.0236831,-0.0259415,0.754624,1555155731374853,132
-0.655313,0.0236831,-0.0259415,0.754624,1555155731376175,132
-0.655252,0.023561,-0.0258194,0.754685,1555155731377500,132
-0.655252,0.023561,-0.0258194,0.754685,1555155731378837,132
-0.655252,0.023561,-0.0258194,0.754685,1555155731380169,132
-0.655252,0.023561,-0.0258194,0.754685,1555155731381498,132
-0.655252,0.023561,-0.0258194,0.754685,1555155731382829,132
-0.655374,0.0233779,-0.0256363,0.754624,1555155731384130,132
-0.655374,0.0233779,-0.0256363,0.754624,1555155731385497,132
-0.655374,0.0233779,-0.0256363,0.754624,1555155731386797,132
-0.655252,0.0224013,-0.0244156,0.754746,1555155731539411,133
-0.655191,0.0221571,-0.0241104,0.754807,1555155731540751,133
-0.655191,0.0221571,-0.0241104,0.754807,1555155731542059,133
-0.655191,0.0221571,-0.0241104,0.754807,1555155731543383,133
-0.655191,0.0221571,-0.0241104,0.754807,1555155731544731,133
-0.655191,0.0221571,-0.0241104,0.754807,1555155731546045,133
-0.655191,0.0221571,-0.0241104,0.754807,1555155731547404,133
