angv_x,angv_y,angv_z,lina_x,lina_y,lina_z
4,0,0.8125,0.07,0.1,-0.09
4,0,0.8125,0.07,0.1,-0.09
3.5,-0.1875,-0.5625,0.07,0.1,-0.09
3.5,-0.1875,-0.5625,0.04,-0.11,0.02
3.5,-0.1875,-0.5625,0.04,-0.11,0.02
3.5,-0.1875,-0.5625,0.04,-0.11,0.02
4.25,0.0625,0.9375,0.04,-0.11,0.02
4.25,0.0625,0.9375,0.13,0.22,-0.12
4.25,0.0625,0.9375,0.13,0.22,-0.12
4.25,0.0625,0.9375,0.13,0.22,-0.12
4.25,0.0625,0.9375,0.13,0.22,-0.12
4.25,0.0625,0.9375,0.08,0.14,0
4.25,0.0625,0.9375,0.08,0.14,0
4.25,0.0625,0.9375,0.08,0.14,0
4.25,0.0625,0.9375,0.08,0.14,0
3.6875,0.375,1.1875,0.08,0.14,0
2.9375,0.0625,-0.375,0.01,0.08,-0.11
2.9375,0.0625,-0.375,-0.01,0.05,0
2.9375,0.0625,-0.375,-0.01,0.05,0
2.9375,0.0625,-0.375,-0.01,0.05,0
2.9375,0.0625,-0.375,-0.01,0.05,0
2.9375,0.0625,-0.375,-0.05,-0.11,-0.01
2.9375,0.0625,-0.375,-0.05,-0.11,-0.01
2.9375,0.0625,-0.375,-0.05,-0.11,-0.01
3,-0.5,0.4375,-0.05,-0.11,-0.01
3,-0.5,0.4375,0.12,0.21,-0.08
3,-0.5,0.4375,0.12,0.21,-0.08
3,-0.5,0.4375,0.12,0.21,-0.08
3.3125,0,0.125,0.12,0.21,-0.08
3.3125,0,0.125,0.12,0.21,-0.08
3.3125,0,0.125,0.02,-0.05,-0.15
3.3125,0,0.125,0.02,-0.05,-0.15
3.3125,0,0.125,0.02,-0.05,-0.15
2.6875,-0.125,-0.375,0.02,-0.05,-0.15
2.6875,-0.125,-0.375,0.02,-0.05,-0.15
2.6875,-0.125,-0.375,0.09,0.28,-0.17
2.6875,-0.125,-0.375,0.09,0.28,-0.17
2.6875,-0.125,-0.375,0.09,0.28,-0.17
2.125,0.0625,-1.0625,0.09,0.28,-0.17
2.125,0.0625,-1.0625,0.09,0.28,-0.17
2.125,0.0625,-1.0625,0.04,0.02,0
2.125,0.0625,-1.0625,0.04,0.02,0
2.125,0.0625,-1.0625,0.04,0.02,0
2.125,0.0625,-1.0625,0.04,0.02,0
2.125,0.0625,-1.0625,0.07,0.2,-0.06
2.125,0.0625,-1.0625,0.07,0.2,-0.06
2.125,0.0625,-1.0625,0.07,0.2,-0.06
2.6875,0.1875,0.375,0.07,0.2,-0.06
2.6875,0.1875,0.375,-0.02,-0.14,0
2.6875,0.1875,0.375,-0.02,-0.14,0
2.6875,0.1875,0.375,-0.02,-0.14,0
1.75,0.3125,-1.4375,-0.02,-0.14,0
1.75,0.3125,-1.4375,-0.02,-0.14,0
2.8125,-0.0625,0.8125,0.01,-0.01,-0.13
2.375,0.1875,-0.9375,0.01,-0.01,-0.13
2.375,0.1875,-0.9375,0.04,0.14,-0.03
2.375,0.1875,-0.9375,0.04,0.14,-0.03
2.375,0.1875,-0.9375,0.04,0.14,-0.03
2.6875,-0.3125,0.375,0.07,0.09,-0.1
2.6875,-0.3125,0.375,0.07,0.09,-0.1
2.6875,-0.3125,0.375,0.07,0.09,-0.1
2.6875,-0.3125,0.375,0.07,0.09,-0.1
2.6875,-0.3125,0.375,0.06,0.15,-0.04
2.6875,-0.3125,0.375,0.06,0.15,-0.04
2.6875,-0.3125,0.375,0.06,0.15,-0.04
2.6875,0.3125,-0.4375,0.06,0.15,-0.04
2.6875,0.3125,-0.4375,-0.07,-0.13,-0.04
2.6875,0.3125,-0.4375,-0.07,-0.13,-0.04
2.6875,0.3125,-0.4375,-0.07,-0.13,-0.04
2.6875,0.3125,-0.4375,-0.07,-0.13,-0.04
3.0625,-0.125,0.3125,-0.07,-0.13,-0.04
3.0625,-0.125,0.3125,0.07,0.21,-0.19
3.0625,-0.125,0.3125,0.07,0.21,-0.19
3.0625,-0.125,0.3125,0.07,0.21,-0.19
2.125,-0.125,-0.625,0.07,0.21,-0.19
2.125,-0.125,-0.625,0.04,-0.12,-0.03
2.125,-0.125,-0.625,0.04,-0.12,-0.03
2.125,-0.125,-0.625,0.04,-0.12,-0.03
2.125,-0.125,-0.625,0.04,-0.12,-0.03
2.125,-0.125,-0.625,0.05,0.2,-0.08
2.125,-0.125,-0.625,0.05,0.2,-0.08
2.9375,0,1.0625,0.05,0.2,-0.08
2.9375,0,1.0625,0.05,0.2,-0.08
2.9375,0,1.0625,0.02,-0.01,0.05
2.9375,0,1.0625,0.02,-0.01,0.05
2.9375,0,1.0625,0.02,-0.01,0.05
1.9375,0,-0.8125,0.02,-0.01,0.05
1.9375,0,-0.8125,0.13,0.16,-0.21
1.9375,0,-0.8125,0.13,0.16,-0.21
1.9375,0,-0.8125,0.13,0.16,-0.21
2,-0.3125,0.4375,0.17,0.19,-0.12
2,-0.3125,0.4375,0.01,0,0.03
2,-0.3125,0.4375,0.01,0,0.03
2,-0.3125,0.4375,0.01,0,0.03
1.8125,0.25,-1.0625,0.01,0,0.03
1.8125,0.25,-1.0625,0.03,-0.03,-0.03
1.8125,0.25,-1.0625,0.03,-0.03,-0.03
1.8125,0.25,-1.0625,0.03,-0.03,-0.03
2.1875,-0.125,0.25,0.03,-0.03,-0.03
2.1875,-0.125,0.25,0.03,-0.03,-0.03
2.1875,-0.125,0.25,0.03,-0.03,-0.03
2.1875,-0.125,0.25,0.03,-0.03,-0.03
2.0625,0.1875,-0.25,0.03,-0.03,-0.03
2.0625,0.1875,-0.25,0.03,-0.03,-0.03
2.0625,0.1875,-0.25,0.08,-0.08,-0.18
2.0625,0.1875,-0.25,0.08,-0.08,-0.18
2.0625,0.1875,-0.25,0.08,-0.08,-0.18
2.0625,0.1875,-0.25,0.08,-0.08,-0.18
2.125,0.3125,0.0625,0.08,-0.08,-0.18
2.125,0.3125,0.0625,-0.02,0.07,-0.08
2.125,0.3125,0.0625,-0.02,0.07,-0.08
2.125,0.3125,0.0625,-0.02,0.07,-0.08
2.125,0.3125,0.0625,-0.02,0.07,-0.08
2.5625,0.1875,-0.625,-0.02,0.07,-0.08
2.5625,0.1875,-0.625,-0.08,-0.19,0.08
2.5625,0.1875,-0.625,-0.08,-0.19,0.08
2.5625,0.1875,-0.625,-0.08,-0.19,0.08
2.5625,0.1875,-0.625,-0.08,-0.19,0.08
2.5625,0.1875,-0.625,0,0,-0.13
2.5625,0.1875,-0.625,0,0,-0.13
3.6875,0,0.875,0,0,-0.13
3.6875,0,0.875,-0.14,-0.2,0.01
3.6875,0,0.875,-0.14,-0.2,0.01
3.6875,0,0.875,-0.14,-0.2,0.01
3.6875,0,0.875,-0.14,-0.2,0.01
3.25,-0.0625,-0.9375,-0.14,-0.2,0.01
3.25,-0.0625,-0.9375,0.07,0.19,-0.16
2.875,-0.6875,0.4375,0.17,0.16,-0.15
2.875,-0.6875,0.4375,0.17,0.16,-0.15
2.25,-0.1875,-1.4375,0.17,0.16,-0.15
2.25,-0.1875,-1.4375,0.18,0.21,-0.03
2.25,-0.1875,-1.4375,0.18,0.21,-0.03
2.125,0.25,0.25,0.18,0.21,-0.03
2.125,0.25,0.25,0.18,0.21,-0.03
2.125,0.25,0.25,0.18,0.28,-0.08
2.125,0.25,0.25,0.18,0.28,-0.08
1.4375,1.125,-0.6875,0.18,0.28,-0.08
1.4375,1.125,-0.6875,0.18,0.28,-0.08
1.4375,1.125,-0.6875,0,0.16,0
1.4375,1.125,-0.6875,0,0.16,0
1.4375,1.125,-0.6875,0,0.16,0
0.625,0.875,-0.0625,0,0.16,0
0.625,0.875,-0.0625,-0.02,-0.02,-0.13
0.625,0.875,-0.0625,-0.02,-0.02,-0.13
0.625,0.875,-0.0625,-0.02,-0.02,-0.13
0.625,0.875,-0.0625,-0.02,-0.02,-0.13
0.6875,1.1875,-0.0625,-0.02,-0.02,-0.13
0.6875,1.1875,-0.0625,0.01,0.3,-0.2
0.6875,1.1875,-0.0625,0.01,0.3,-0.2
0.6875,1.1875,-0.0625,0.01,0.3,-0.2
0.6875,1.1875,-0.0625,0.01,0.3,-0.2
0.0625,0.375,-0.375,0.01,0.3,-0.2
0.0625,0.375,-0.375,-0.12,0,-0.03
0.0625,0.375,-0.375,-0.12,0,-0.03
0.0625,0.375,-0.375,-0.12,0,-0.03
0.8125,-0.4375,0.25,-0.12,0,-0.03
0.8125,-0.4375,0.25,-0.12,0,-0.03
0.8125,-0.4375,0.25,-0.01,0.13,-0.02
0.8125,-0.4375,0.25,-0.01,0.13,-0.02
0.8125,-0.4375,0.25,-0.01,0.13,-0.02
0.5,-0.6875,-0.75,-0.01,0.13,-0.02
0.5,-0.6875,-0.75,-0.01,0.13,-0.02
0.5,-0.6875,-0.75,0,-0.14,0
0.5,-0.6875,-0.75,0,-0.14,0
3.4375,-1.3125,1,0.11,-0.08,-0.16
3.4375,-1.3125,1,0.11,-0.08,-0.16
3.0625,-0.375,-1.25,0.11,-0.08,-0.16
3.0625,-0.375,-1.25,0.11,-0.05,0
3.0625,-0.375,-1.25,0.11,-0.05,0
3.0625,-0.375,-1.25,0.11,-0.05,0
3.6875,0,0.6875,0.11,-0.05,0
3.6875,0,0.6875,0.18,0.15,-0.08
3.6875,0,0.6875,0.18,0.15,-0.08
3.6875,0,0.6875,0.18,0.15,-0.08
3.6875,0,0.6875,0.18,0.15,-0.08
3.6875,0,0.6875,0.12,0.33,-0.02
3.6875,0,0.6875,0.12,0.33,-0.02
3.6875,0,0.6875,0.12,0.33,-0.02
3.6875,0,0.6875,0.12,0.33,-0.02
2.5625,0.75,0.5,0.12,0.33,-0.02
2.5625,0.75,0.5,0.06,0.26,-0.22
2.5625,0.75,0.5,0.06,0.26,-0.22
2.5625,0.75,0.5,0.06,0.26,-0.22
2.5625,0.75,0.5,0.06,0.26,-0.22
2.5625,1,0.1875,0.06,0.26,-0.22
2.5625,1,0.1875,0.06,0.26,-0.22
2.5625,1,0.1875,-0.07,0.1,-0.05
2.5625,1,0.1875,-0.07,0.1,-0.05
2.5625,1,0.1875,-0.07,0.1,-0.05
2.5625,1,0.1875,-0.07,0.1,-0.05
2,0.5625,-0.1875,-0.07,0.1,-0.05
2,0.5625,-0.1875,-0.14,-0.15,0
2,0.5625,-0.1875,-0.14,-0.15,0
3,0,0.625,-0.14,-0.15,0
3,0,0.625,-0.07,0.12,-0.11
3,0,0.625,-0.07,0.12,-0.11
3,0,0.625,-0.07,0.12,-0.11
2.625,-0.4375,-1.1875,-0.07,0.12,-0.11
2.625,-0.4375,-1.1875,-0.07,0.12,-0.11
2.625,-0.4375,-1.1875,-0.07,0.12,-0.11
2.625,-0.4375,-1.1875,-0.06,-0.21,-0.06
2.8125,-0.5625,1.125,0.13,0.31,-0.13
2.8125,-0.5625,1.125,0.13,0.31,-0.13
1.5,-0.3125,-0.9375,0.13,0.31,-0.13
1.5,-0.3125,-0.9375,0.06,0.11,0.01
1.5,-0.3125,-0.9375,0.06,0.11,0.01
1.5,-0.3125,-0.9375,0.06,0.11,0.01
1.8125,-0.375,0.9375,0.06,0.11,0.01
1.8125,-0.375,0.9375,0.11,0.01,-0.11
1.8125,-0.375,0.9375,0.11,0.01,-0.11
1.8125,-0.375,0.9375,0.11,0.01,-0.11
1.8125,-0.375,0.9375,0.11,0.01,-0.11
1.8125,-0.375,0.9375,0.04,-0.12,0
1.8125,-0.375,0.9375,0.04,-0.12,0
1.8125,-0.375,0.9375,0.04,-0.12,0
1.8125,-0.375,0.9375,0.04,-0.12,0
1.25,0.75,-0.75,0.04,-0.12,0
1.25,0.75,-0.75,0.08,-0.03,-0.16
1.25,0.75,-0.75,0.08,-0.03,-0.16
1.25,0.75,-0.75,0.08,-0.03,-0.16
1.625,0.875,-0.1875,0.08,-0.03,-0.16
1.625,0.875,-0.1875,0.08,-0.03,-0.16
1.625,0.875,-0.1875,0.01,0.16,-0.12
1.625,0.875,-0.1875,0.01,0.16,-0.12
1.625,0.875,-0.1875,0.01,0.16,-0.12
1.375,0.3125,0.125,0.01,0.16,-0.12
1.375,0.3125,0.125,0.01,0.16,-0.12
1.375,0.3125,0.125,-0.05,-0.01,-0.12
1.375,0.3125,0.125,-0.05,-0.01,-0.12
1.375,0.3125,0.125,-0.05,-0.01,-0.12
2.5625,0.5625,0.625,-0.05,-0.01,-0.12
2.5625,0.5625,0.625,-0.08,0.05,0.05
2.5625,0.5625,0.625,-0.08,0.05,0.05
2.5625,0.5625,0.625,-0.08,0.05,0.05
2.1875,-0.1875,-0.6875,-0.08,0.05,0.05
2.1875,-0.1875,-0.6875,-0.13,-0.11,0.03
2.1875,-0.1875,-0.6875,-0.13,-0.11,0.03
2.1875,-0.1875,-0.6875,-0.13,-0.11,0.03
3.6875,-0.8125,0.75,0.13,0.16,-0.2
3.6875,-0.8125,0.75,0.13,0.16,-0.2
2.75,-0.125,-1.4375,0.13,0.16,-0.2
2.75,-0.125,-1.4375,0.02,-0.05,-0.02
2.75,-0.125,-1.4375,0.02,-0.05,-0.02
2.75,-0.125,-1.4375,0.02,-0.05,-0.02
2.75,-0.125,-1.4375,0.02,-0.05,-0.02
2.75,-0.125,-1.4375,0.17,0.34,-0.12
2.75,-0.125,-1.4375,0.17,0.34,-0.12
2.75,-0.125,-1.4375,0.17,0.34,-0.12
3.375,-0.1875,0.4375,0.17,0.34,-0.12
3.375,-0.1875,0.4375,0.02,0.17,0.01
3.375,-0.1875,0.4375,0.02,0.17,0.01
3.375,-0.1875,0.4375,0.02,0.17,0.01
2.5625,0.25,-1.5,0.02,0.17,0.01
2.5625,0.25,-1.5,0.08,0.14,-0.16
2.5625,0.25,-1.5,0.08,0.14,-0.16
2.5625,0.25,-1.5,0.08,0.14,-0.16
2.5625,0.25,-1.5,0.08,0.14,-0.16
2.375,0.3125,0.4375,0.08,0.14,-0.16
2.375,0.3125,0.4375,0.08,0.14,-0.16
2.375,0.3125,0.4375,-0.03,0.03,0.03
2.375,0.3125,0.4375,-0.03,0.03,0.03
2.375,0.3125,0.4375,-0.03,0.03,0.03
1.375,0.4375,0.25,-0.03,0.03,0.03
1.375,0.4375,0.25,-0.03,0.03,0.03
1.375,0.4375,0.25,0,0.06,-0.11
1.375,0.4375,0.25,0,0.06,-0.11
1.375,0.4375,0.25,0,0.06,-0.11
1.125,0.4375,-0.0625,0,0.06,-0.11
1.125,0.4375,-0.0625,0.02,0.02,-0.03
1.125,0.4375,-0.0625,0.02,0.02,-0.03
1.125,0.4375,-0.0625,0.02,0.02,-0.03
1.125,0.4375,-0.0625,0.02,0.02,-0.03
1.0625,0,-0.0625,0.02,0.02,-0.03
1.0625,0,-0.0625,0,-0.07,-0.12
3.4375,0.0625,-0.625,0.04,0.21,-0.06
3.4375,0.0625,-0.625,0.04,0.21,-0.06
3,-0.4375,-0.625,0.04,0.21,-0.06
3,-0.4375,-0.625,0,0.04,-0.02
3,-0.4375,-0.625,0,0.04,-0.02
3,-0.4375,-0.625,0,0.04,-0.02
3,-0.4375,-0.625,0,0.04,-0.02
3,-0.4375,-0.625,0.13,0.22,-0.13
3,-0.4375,-0.625,0.13,0.22,-0.13
3,-0.4375,-0.625,0.13,0.22,-0.13
3.1875,-0.3125,0.625,0.13,0.22,-0.13
3.1875,-0.3125,0.625,0.04,-0.03,-0.04
3.1875,-0.3125,0.625,0.04,-0.03,-0.04
3.1875,-0.3125,0.625,0.04,-0.03,-0.04
2.1875,0.1875,-0.5625,0.04,-0.03,-0.04
2.1875,0.1875,-0.5625,0.04,-0.03,-0.04
2.1875,0.1875,-0.5625,0.15,0.16,-0.22
2.1875,0.1875,-0.5625,0.15,0.16,-0.22
2.1875,0.1875,-0.5625,0.15,0.16,-0.22
2.3125,-0.3125,0.8125,0.15,0.16,-0.22
2.3125,-0.3125,0.8125,0.15,0.16,-0.22
2.3125,-0.3125,0.8125,0.07,-0.05,-0.08
2.3125,-0.3125,0.8125,0.07,-0.05,-0.08
2.3125,-0.3125,0.8125,0.07,-0.05,-0.08
2.3125,0.3125,0.5,0.07,-0.05,-0.08
2.3125,0.3125,0.5,0.07,-0.05,-0.08
2.3125,0.3125,0.5,0.04,-0.05,-0.08
2.3125,0.3125,0.5,0.04,-0.05,-0.08
2.3125,0.3125,0.5,0.04,-0.05,-0.08
2.3125,0.3125,0.5,0.04,-0.05,-0.08
2.3125,0.3125,0.5,0,0.02,0.04
2.3125,0.3125,0.5,0,0.02,0.04
2.3125,0.3125,0.5,0,0.02,0.04
2.1875,0.4375,-0.3125,0,0.02,0.04
2.1875,0.4375,-0.3125,-0.01,0.07,-0.08
2.1875,0.4375,-0.3125,-0.01,0.07,-0.08
2.1875,0.4375,-0.3125,-0.01,0.07,-0.08
2.1875,0.125,-0.375,0.05,0.08,-0.16
2.1875,0.125,-0.375,0.05,0.08,-0.16
2.75,0.0625,0.1875,0.05,0.08,-0.16
2.75,0.0625,0.1875,0.03,-0.01,-0.12
2.75,0.0625,0.1875,0.03,-0.01,-0.12
2.75,0.0625,0.1875,0.03,-0.01,-0.12
2.8125,0,-0.6875,0.03,-0.01,-0.12
2.8125,0,-0.6875,0.1,0,-0.06
2.8125,0,-0.6875,0.1,0,-0.06
3.5,-0.0625,0.6875,0.1,0,-0.06
3.5,-0.0625,0.6875,-0.02,-0.21,0.01
3.5,-0.0625,0.6875,-0.02,-0.21,0.01
3.5,-0.0625,0.6875,-0.02,-0.21,0.01
3.4375,0,-0.5625,-0.02,-0.21,0.01
3.4375,0,-0.5625,-0.02,-0.21,0.01
3.4375,0,-0.5625,0.08,-0.04,-0.19
3.4375,0,-0.5625,0.08,-0.04,-0.19
3.4375,0,-0.5625,0.08,-0.04,-0.19
4.5,-0.0625,0.6875,0.08,-0.04,-0.19
4.5,-0.0625,0.6875,0.07,-0.03,-0.03
4.5,-0.0625,0.6875,0.07,-0.03,-0.03
4.5,-0.0625,0.6875,0.07,-0.03,-0.03
4.5,-0.0625,0.6875,0.07,-0.03,-0.03
4.5,0.125,-0.75,0.07,-0.03,-0.03
4.5,0.125,-0.75,0.03,0.13,-0.15
4.5,0.125,-0.75,0.03,0.13,-0.15
4.5,0.125,-0.75,0.03,0.13,-0.15
4.6875,0,0.375,0.03,0.13,-0.15
4.6875,0,0.375,0.02,0.13,0.02
4.6875,0,0.375,0.02,0.13,0.02
4.6875,0,0.375,0.02,0.13,0.02
4.375,0.3125,-0.3125,0.02,0.13,0.02
4.375,0.3125,-0.3125,-0.03,0.09,-0.01
4.375,0.3125,-0.3125,-0.03,0.09,-0.01
4.375,0.3125,-0.3125,-0.03,0.09,-0.01
3.8125,-0.125,-0.0625,-0.03,0.09,-0.01
3.8125,-0.125,-0.0625,-0.03,0.09,-0.01
0.25,0,-0.25,0.04,-0.08,0
0.25,0,-0.25,0.04,-0.08,0
0.25,0,-0.25,0.04,-0.08,0
0.6875,-0.1875,0.125,0.04,-0.08,0
0.6875,-0.1875,0.125,0.01,-0.19,-0.11
0.6875,-0.1875,0.125,0.01,-0.19,-0.11
0.6875,-0.1875,0.125,0.01,-0.19,-0.11
0.5,-0.3125,-0.375,0.01,-0.19,-0.11
0.5,-0.3125,-0.375,0.14,0,-0.06
0.5,-0.3125,-0.375,0.14,0,-0.06
1.5,-0.4375,0.5625,0.14,0,-0.06
1.5,-0.4375,0.5625,0.12,-0.1,-0.11
1.5,-0.4375,0.5625,0.12,-0.1,-0.11
1.5,-0.4375,0.5625,0.12,-0.1,-0.11
1.5,-0.4375,0.5625,0.12,-0.1,-0.11
1.5625,-0.1875,-0.5,0.12,-0.1,-0.11
1.5625,-0.1875,-0.5,0.11,0.11,-0.21
1.5625,-0.1875,-0.5,0.11,0.11,-0.21
1.5625,-0.1875,-0.5,0.11,0.11,-0.21
1.5625,-0.1875,-0.5,0.11,0.11,-0.21
2.1875,0.375,-0.5625,0.11,0.11,-0.21
2.1875,0.375,-0.5625,0.07,-0.03,-0.02
2.1875,0.375,-0.5625,0.07,-0.03,-0.02
2.1875,0.375,-0.5625,0.07,-0.03,-0.02
2.1875,0.375,-0.5625,0.07,-0.03,-0.02
2.375,0.1875,0.75,0.07,-0.03,-0.02
2.375,0.1875,0.75,0.03,0.16,-0.13
2.375,0.1875,0.75,0.03,0.16,-0.13
2.375,0.1875,0.75,0.03,0.16,-0.13
2,0.4375,0.0625,0.03,0.16,-0.13
2,0.4375,0.0625,-0.03,0.06,-0.01
2,0.4375,0.0625,-0.03,0.06,-0.01
2,0.4375,0.0625,-0.03,0.06,-0.01
2,0.4375,0.0625,-0.03,0.06,-0.01
2,0.4375,0.0625,0.02,0.1,-0.1
2,0.4375,0.0625,0.02,0.1,-0.1
2,0.4375,0.0625,0.02,0.1,-0.1
2.3125,-0.0625,0.125,0.03,0,-0.26
2.3125,-0.0625,0.125,0.07,-0.05,-0.07
2.3125,-0.0625,0.125,0.07,-0.05,-0.07
2.3125,-0.0625,0.125,0.07,-0.05,-0.07
2.375,0.125,-0.375,0.07,-0.05,-0.07
2.375,0.125,-0.375,-0.03,-0.07,-0.02
2.375,0.125,-0.375,-0.03,-0.07,-0.02
2.375,0.125,-0.375,-0.03,-0.07,-0.02
2.8125,-0.25,0.5,-0.03,-0.07,-0.02
2.8125,-0.25,0.5,0.05,0.08,-0.05
2.8125,-0.25,0.5,0.05,0.08,-0.05
2.8125,-0.25,0.5,0.05,0.08,-0.05
2.1875,0.375,-0.5625,0.05,0.08,-0.05
2.1875,0.375,-0.5625,0.01,-0.06,-0.01
2.1875,0.375,-0.5625,0.01,-0.06,-0.01
2.1875,0.375,-0.5625,0.01,-0.06,-0.01
2.75,0.375,0.75,0.01,-0.06,-0.01
2.75,0.375,0.75,0.05,0.12,-0.19
2.75,0.375,0.75,0.05,0.12,-0.19
2.75,0.375,0.75,0.05,0.12,-0.19
2.75,0.375,0.75,0.05,0.12,-0.19
2.3125,0.25,-0.8125,0.05,0.12,-0.19
2.3125,0.25,-0.8125,0.03,0.04,-0.1
2.3125,0.25,-0.8125,0.03,0.04,-0.1
2.3125,0.25,-0.8125,0.03,0.04,-0.1
2.5,-0.0625,0.25,0.03,0.04,-0.1
2.5,-0.0625,0.25,0.05,0.18,-0.15
2.5,-0.0625,0.25,0.05,0.18,-0.15
2.5,-0.0625,0.25,0.05,0.18,-0.15
2.125,0.375,-0.375,0.05,0.18,-0.15
2.125,0.375,-0.375,0.01,0.01,0.04
2.125,0.375,-0.375,0.01,0.01,0.04
2.125,0.375,-0.375,0.01,0.01,0.04
2.0625,0.125,-0.1875,0.01,0.01,0.04
2.0625,0.125,-0.1875,0,0,-0.04
2.0625,0.125,-0.1875,0,0,-0.04
1.125,-0.125,0.0625,0,-0.08,-0.19
1.125,-0.125,0.0625,0,-0.08,-0.19
1.125,-0.125,0.0625,-0.02,-0.15,0
1.125,-0.125,0.0625,-0.02,-0.15,0
1.125,-0.125,0.0625,-0.02,-0.15,0
1.125,0.3125,-0.5625,-0.02,-0.15,0
1.125,0.3125,-0.5625,-0.02,-0.15,0
1.125,0.3125,-0.5625,0,-0.07,-0.11
1.125,0.3125,-0.5625,0,-0.07,-0.11
1.6875,-0.0625,0.125,0,-0.07,-0.11
1.6875,-0.0625,0.125,0.05,0.08,-0.04
1.6875,-0.0625,0.125,0.05,0.08,-0.04
1.3125,0.125,-0.875,0.05,0.08,-0.04
1.3125,0.125,-0.875,-0.04,-0.14,0.02
1.3125,0.125,-0.875,-0.04,-0.14,0.02
1.3125,0.125,-0.875,-0.04,-0.14,0.02
2.0625,-0.3125,0.4375,-0.04,-0.14,0.02
2.0625,-0.3125,0.4375,0,0.07,-0.12
2.0625,-0.3125,0.4375,0,0.07,-0.12
2.0625,-0.3125,0.4375,0,0.07,-0.12
2.0625,-0.3125,0.4375,0,0.07,-0.12
1.8125,0,-1.125,0,0.07,-0.12
1.8125,0,-1.125,0,0.07,-0.12
1.8125,0,-1.125,0.07,-0.07,-0.02
1.8125,0,-1.125,0.07,-0.07,-0.02
1.8125,0,-1.125,0.07,-0.07,-0.02
2.25,-0.3125,0.5625,0.07,-0.07,-0.02
2.25,-0.3125,0.5625,0.12,0.09,-0.16
2.25,-0.3125,0.5625,0.12,0.09,-0.16
2.25,-0.3125,0.5625,0.12,0.09,-0.16
2.0625,0.3125,-0.25,0.12,0.09,-0.16
2.0625,0.3125,-0.25,0.01,-0.02,-0.02
2.0625,0.3125,-0.25,0.01,-0.02,-0.02
2.0625,0.3125,-0.25,0.01,-0.02,-0.02
2.25,0.1875,-0.0625,0.01,-0.02,-0.02
2.25,0.1875,-0.0625,0.12,0.03,-0.13
2.25,0.1875,-0.0625,0.12,0.03,-0.13
3.0625,0.1875,0.25,0.04,0.18,-0.24
3.0625,0.1875,0.25,0.04,0.18,-0.24
3.0625,0.1875,0.25,0.07,0.09,-0.04
3.0625,0.1875,0.25,0.07,0.09,-0.04
3.0625,0.1875,0.25,0.07,0.09,-0.04
2.4375,0.1875,-0.0625,0.07,0.09,-0.04
2.4375,0.1875,-0.0625,0,-0.03,-0.09
2.4375,0.1875,-0.0625,0,-0.03,-0.09
2.4375,0.1875,-0.0625,0,-0.03,-0.09
2.9375,-0.1875,0.5625,0,-0.03,-0.09
2.9375,-0.1875,0.5625,0.01,0.01,0
2.9375,-0.1875,0.5625,0.01,0.01,0
2.9375,-0.1875,0.5625,0.01,0.01,0
2.625,0.0625,-0.5,0.01,0.01,0
2.625,0.0625,-0.5,0.09,0,-0.05
2.625,0.0625,-0.5,0.09,0,-0.05
2.625,0.0625,-0.5,0.09,0,-0.05
3.0625,-0.0625,0.875,0.09,0,-0.05
3.0625,-0.0625,0.875,0.07,0.18,-0.23
3.0625,-0.0625,0.875,0.07,0.18,-0.23
3.0625,-0.0625,0.875,0.07,0.18,-0.23
3.0625,-0.0625,0.875,0.07,0.18,-0.23
2.125,0.3125,-0.625,0.07,0.18,-0.23
2.125,0.3125,-0.625,0.04,-0.11,-0.04
2.125,0.3125,-0.625,0.04,-0.11,-0.04
2.125,0.3125,-0.625,0.04,-0.11,-0.04
2.125,0.3125,-0.625,0.04,-0.11,-0.04
2.625,0,0.5625,0.04,-0.11,-0.04
2.625,0,0.5625,0.05,0.08,-0.07
2.625,0,0.5625,0.05,0.08,-0.07
2.625,0,0.5625,0.05,0.08,-0.07
2.4375,0.1875,-0.25,0.05,0.08,-0.07
2.4375,0.1875,-0.25,-0.01,0,0
2.4375,0.1875,-0.25,-0.01,0,0
2.4375,0.1875,-0.25,-0.01,0,0
2.375,0,0.125,-0.01,0,0
2.375,0,0.125,0.04,0.14,-0.07
2.3125,0.3125,0.4375,0.08,0.2,-0.26
2.3125,0.3125,0.4375,0.08,0.2,-0.26
2.3125,0.3125,0.4375,-0.04,0.04,-0.01
2.3125,0.3125,0.4375,-0.04,0.04,-0.01
2.3125,0.3125,0.4375,-0.04,0.04,-0.01
2.3125,0.3125,0.4375,-0.04,0.04,-0.01
1.6875,0.25,-0.0625,-0.04,0.04,-0.01
1.6875,0.25,-0.0625,0.12,0.16,-0.14
1.6875,0.25,-0.0625,0.12,0.16,-0.14
1.6875,0.25,-0.0625,0.12,0.16,-0.14
2,-0.0625,0.4375,0.12,0.16,-0.14
2,-0.0625,0.4375,0.07,0.15,-0.04
2,-0.0625,0.4375,0.07,0.15,-0.04
2,-0.0625,0.4375,0.07,0.15,-0.04
1.1875,0.25,-0.5625,0.07,0.15,-0.04
1.1875,0.25,-0.5625,0.02,-0.01,0.01
1.1875,0.25,-0.5625,0.02,-0.01,0.01
1.3125,0.125,0.8125,0.02,-0.01,0.01
1.3125,0.125,0.8125,0.01,-0.1,-0.08
1.3125,0.125,0.8125,0.01,-0.1,-0.08
1.3125,0.125,0.8125,0.01,-0.1,-0.08
